:ID,name:string,aliases:string[],:LABEL,n_mentions:int,x:float,y:float,component:int,statement_zh:string,courtesy_name:string,birth_year:string,death_year:string,native_place:string,author:string,year:string,topic:string,proposed_by:string,modality:string,descriptor:string,channel:string,triple_burner:string,nature:string,note:string
Doctrine_b0aee56ad1,六经者，就人体所着之症状为之界说者也,,Doctrine,1,-0.82878,-1.0477,80,六经者，就人体所着之症状为之界说者也,,,,,,,六经,恽铁樵,,,,,,
Doctrine_dd5dfad658,伤寒六经，非谓病在六经也，假以为纪也已；及其施治也，皆从证而不拘焉,,Doctrine,1,-2.01795,-0.72032,35,伤寒六经，非谓病在六经也，假以为纪也已；及其施治也，皆从证而不拘焉,,,,,,,六经,鹤冲元逸,,,,,,
Doctrine_2dda83f52b,三阴三阳之目，何为而设焉？凡病有六等之差，而地位脉证不同也，概括诸说，皆以六经为病位之假称，而不取于经络之义,,Doctrine,1,-1.78887,-1.01078,106,三阴三阳之目，何为而设焉？凡病有六等之差，而地位脉证不同也，概括诸说，皆以六经为病位之假称，而不取于经络之义,,,,,,,三阴三阳,藤本廉,,,,,,
Doctrine_2779e9b667,伤寒六经病证，是根据急性发热病的经过而作的六个阶段,,Doctrine,1,-1.85865,0.96531,4,伤寒六经病证，是根据急性发热病的经过而作的六个阶段,,,,,,,六经病证,徐氏,,,,,,
Doctrine_a5ebedf76e,人体机能之亢盛衰减，中间的动态尚多，不是这样可以肯定划分的,,Doctrine,1,-1.31237,-1.02146,4,人体机能之亢盛衰减，中间的动态尚多，不是这样可以肯定划分的,,,,,,,六经病理,徐氏,,,,,,
Doctrine_5d13159523,每个阶段就不同的症状，分做若干亚类，每类各有若干大同小异的综合症,,Doctrine,1,-0.10077,-0.23726,4,每个阶段就不同的症状，分做若干亚类，每类各有若干大同小异的综合症,,,,,,,六经病理,徐氏,,,,,,
Doctrine_c246e8980d,演化了六经本证、标证、中和证和兼证,,Doctrine,1,-0.71165,-1.00084,4,演化了六经本证、标证、中和证和兼证,,,,,,,六经病理,徐氏,,,,,,
Doctrine_714feb8cc8,三阳言实，三阴言虚；三阳言表实、里实、半表半里实，三阴言气虚、血虚、气血两虚,,Doctrine,1,-2.07117,-0.51645,4,三阳言实，三阴言虚；三阳言表实、里实、半表半里实，三阴言气虚、血虚、气血两虚,,,,,,,三阴三阳虚实,徐氏,,,,,,
Doctrine_6cc25d3c2a,以六经钤百病，三焦为变通，寒温成一统,,Doctrine,1,-2.1335,0.55845,647,以六经钤百病，三焦为变通，寒温成一统,,,,,,,绍派伤寒学术主张,绍派伤寒,,,,,,
Doctrine_08d8440585,勘病四诊合参，尤以观目、腹诊（按胸腹）最为精要,,Doctrine,1,-0.83204,-1.12753,648,勘病四诊合参，尤以观目、腹诊（按胸腹）最为精要,,,,,,,诊法,绍派医家,,,,,,
Doctrine_3dcebe0614,诊病融诸家之长，特别注重细节之处,,Doctrine,1,-1.16666,0.61703,0,诊病融诸家之长，特别注重细节之处,,,,,,,诊法特色,徐荣斋,,,,,,
Doctrine_39511eab6b,常人呼吸，每分钟约16至18次，若运动或进食，或精神兴奋时，则呼吸次数增加，这是生理现象。若发生病证，则会呈显著变化。减,,Doctrine,1,-2.20333,-0.41691,650,常人呼吸，每分钟约16至18次，若运动或进食，或精神兴奋时，则呼吸次数增加，这是生理现象。若发生病证，则会呈显著变化。减少的一般属于虚弱或衰脱疾患，增加的，如胸膜病、肺炎喘息、心脏病、肾脏病、热性病等。,,,,,,,望呼吸,,,,,,,
Doctrine_c83f289e96,气粗，呼吸有力而不和平，病标在肺，病本在胃，多属阳明热甚。,,Doctrine,1,-0.07348,-0.40989,651,气粗，呼吸有力而不和平，病标在肺，病本在胃，多属阳明热甚。,,,,,,,气粗,,,,,,,
Doctrine_f82ce8a613,气微，呼吸低微，不足以息，主诸虚不足，正气固衰，邪气亦衰，多见于热病已愈、正气未复之时。若杂病则以失血症为最显，在伤寒以,,Doctrine,1,-1.65052,0.91625,652,气微，呼吸低微，不足以息，主诸虚不足，正气固衰，邪气亦衰，多见于热病已愈、正气未复之时。若杂病则以失血症为最显，在伤寒以两候后为多见。,,,,,,,气微,,,,,,,
Doctrine_7b82a05445,气短，呼吸短促而不相接续，与呼吸微弱不同而又相同。徐氏认为，气微的呼吸是静而无声的，气短是躁而带粗的；气微状态则自然，气,,Doctrine,1,-1.1706,0.5835,0,气短，呼吸短促而不相接续，与呼吸微弱不同而又相同。徐氏认为，气微的呼吸是静而无声的，气短是躁而带粗的；气微状态则自然，气短状态很勉强。并指出，气微者，在病机上只虚无实，多属外感病末传；气短者，在病机上有虚有实，多属内伤病初起。气微为病退之时，气短为病进之候。,,,,,,,气短,徐荣斋,,,,,,
Doctrine_0896bcb38a,气喘，为气急之总称，有虚实之分。呼吸气粗，声高息涌，但以呼出为快，属实喘；声低息短，吸气困难，张口抬肩，属虚喘。一般来说,,Doctrine,1,-1.47178,-1.06578,653,气喘，为气急之总称，有虚实之分。呼吸气粗，声高息涌，但以呼出为快，属实喘；声低息短，吸气困难，张口抬肩，属虚喘。一般来说实喘易治，虚喘难疗。,,,,,,,气喘,,,,,,,
Doctrine_8c3916725d,观舌苔可明表里，分寒热，辨虚实，知深浅,,Doctrine,1,-0.18146,0.62875,654,观舌苔可明表里，分寒热，辨虚实，知深浅,,,,,,,舌诊总纲,,,,,,,
Doctrine_59eb3d8625,伤寒自表传里，温热自里达表，全以舌苔为验。传里浅深及里结多寡，亦以舌苔为验。里热渐清，谷气渐进，亦以舌苔为验,,Doctrine,1,-0.81982,0.31237,0,伤寒自表传里，温热自里达表，全以舌苔为验。传里浅深及里结多寡，亦以舌苔为验。里热渐清，谷气渐进，亦以舌苔为验,,,,,,,舌苔辨伤寒温热传变,俞根初,,,,,,
Doctrine_7e9e29917d,观舌质可验其正之阴阳虚实，审苔垢即知其邪之寒热浅深,,Doctrine,1,-1.05486,-0.57836,0,观舌质可验其正之阴阳虚实，审苔垢即知其邪之寒热浅深,,,,,,,舌质与舌苔辨证大法,章虚谷,,,,,,
Doctrine_7908f0eb61,舌是舌的本质，苔是舌上所生的垢腻,,Doctrine,1,-1.22903,0.5768,0,舌是舌的本质，苔是舌上所生的垢腻,,,,,,,舌与苔之别,徐荣斋,,,,,,
Doctrine_efe50f7cfc,以舌尖候上焦心肺之疾；舌中以侯胃肠之疾；舌根以候肾与二便之疾；舌边以候三焦膜原与两胁之疾；舌旁左以候肝胆之疾，右以候脾肺,,Doctrine,1,-1.1864,0.59651,0,以舌尖候上焦心肺之疾；舌中以侯胃肠之疾；舌根以候肾与二便之疾；舌边以候三焦膜原与两胁之疾；舌旁左以候肝胆之疾，右以候脾肺之疾,,,,,,,舌体分区候诊,徐荣斋,,,,,,
Doctrine_3038f9fef5,病属实者，其舌必坚敛而兼苍老；病属虚者，其舌必浮胖而兼娇嫩,,Doctrine,1,-1.12721,0.61416,0,病属实者，其舌必坚敛而兼苍老；病属虚者，其舌必浮胖而兼娇嫩,,,,,,,舌质虚实辨,徐荣斋,,,,,,
Doctrine_b7663a0d18,阴虚阳盛者，舌必干；阳虚阴盛者，舌必滑；阴虚阳盛而火旺者，其舌必干而燥；阳虚阴盛而火衰者，其舌必滑而湿,,Doctrine,1,-1.14258,0.57566,0,阴虚阳盛者，舌必干；阳虚阴盛者，舌必滑；阴虚阳盛而火旺者，其舌必干而燥；阳虚阴盛而火衰者，其舌必滑而湿,,,,,,,舌象阴阳虚实辨,徐荣斋,,,,,,
Doctrine_e006a2d145,舌黑而干焦、肿硬、卷缩、芒刺者，属实热证，其脉必洪数沉实，症必大热狂躁，宜白虎、承气等方。舌黑而白、黑而灰、黑而紫、湿润,,Doctrine,1,-1.19835,0.57991,0,舌黑而干焦、肿硬、卷缩、芒刺者，属实热证，其脉必洪数沉实，症必大热狂躁，宜白虎、承气等方。舌黑而白、黑而灰、黑而紫、湿润软滑者，属虚寒证，脉必微弱，症必恶寒，宜四逆辈,,,,,,,舌黑辨证论治,徐荣斋,,,,,,
Doctrine_c33133d6b7,舌苔无论何色，皆有治法。惟舌质变，则为难治,,Doctrine,1,-1.12818,0.5853,0,舌苔无论何色，皆有治法。惟舌质变，则为难治,,,,,,,舌苔舌质预后,徐荣斋,,,,,,
Doctrine_6a32823395,活者，细察底里，隐隐犹见红活，此不过气血之有阻滞，非脏气之败坏也。死者，底里全变干晦枯萎，毫无生气，是脏气不至矣,,Doctrine,1,-1.16669,0.59375,0,活者，细察底里，隐隐犹见红活，此不过气血之有阻滞，非脏气之败坏也。死者，底里全变干晦枯萎，毫无生气，是脏气不至矣,,,,,,,舌质死活辨,徐荣斋,,,,,,
Doctrine_99d93bc512,未诊先问，最为有准,,Doctrine,1,-0.7483,-1.0982,107,未诊先问，最为有准,,,,,,,问诊,寇宗爽,,,,,,
Doctrine_8ebba285fc,工于问者，非徒问其证，殆欲即其症见，以求其病因耳,,Doctrine,1,-1.57181,0.48386,0,工于问者，非徒问其证，殆欲即其症见，以求其病因耳,,,,,,,问诊,石寿棠,,,,,,
Doctrine_b817459d50,问诊是调查研究的过程，在询问病情中，以病患自觉证求其病因，作为辨证的一个依据，它不仅能给予诊断上许多佐证，而且在某些特殊,,Doctrine,1,-1.09625,0.57836,0,问诊是调查研究的过程，在询问病情中，以病患自觉证求其病因，作为辨证的一个依据，它不仅能给予诊断上许多佐证，而且在某些特殊条件下还可以作为诊断的重要根据,,,,,,,问诊,徐荣斋,,,,,,
Doctrine_3bf9e3515f,徐氏在问诊过程中，非常注重问诊的细节,,Doctrine,1,-1.13874,0.58668,0,徐氏在问诊过程中，非常注重问诊的细节,,,,,,,问诊细节,徐荣斋,,,,,,
Doctrine_671f93e410,问大便应从大便的硬度、数量、颜色、以及有无带血或粘液等多方面了解,,Doctrine,1,-1.21904,0.61396,0,问大便应从大便的硬度、数量、颜色、以及有无带血或粘液等多方面了解,,,,,,,问二便,徐荣斋,,,,,,
Doctrine_61f2ff8ab4,从硬度，一般虚寒证大便多溏泻，实热证大便多燥结；从颜色，霍乱病人的大便好像淘米水；从数量，普通腹泻的大便是水样，数量很多,,Doctrine,1,-2.19342,0.18408,655,从硬度，一般虚寒证大便多溏泻，实热证大便多燥结；从颜色，霍乱病人的大便好像淘米水；从数量，普通腹泻的大便是水样，数量很多，但无粘液。而痢疾的大便，则量很少，且带有血、黏液或脓,,,,,,,问二便,,,,,,,
Doctrine_fe6377bde1,还应注意到大便时有没有其他兼夹症状，如腹痛、里急后重等,,Doctrine,1,-0.51172,-0.88002,656,还应注意到大便时有没有其他兼夹症状，如腹痛、里急后重等,,,,,,,问二便,,,,,,,
Doctrine_9ad8d6db1a,起病情形有骤起的可见疟疾，渐起的有伤寒，也有不知不觉中而起病的，如各种慢性疾病,,Doctrine,1,-1.07142,1.17499,657,起病情形有骤起的可见疟疾，渐起的有伤寒，也有不知不觉中而起病的，如各种慢性疾病,,,,,,,发病时间和情形,,,,,,,
Doctrine_037e7357ec,疟疾病人的发热，有间日一次的，也有三日一次的。伤寒病人是持续不断的高热，肺结核病人多是每日下午发微热,,Doctrine,1,-1.94269,-0.69225,658,疟疾病人的发热，有间日一次的，也有三日一次的。伤寒病人是持续不断的高热，肺结核病人多是每日下午发微热,,,,,,,症状与时间的关系,,,,,,,
Doctrine_af6341057f,一般急性热病都是热度愈高的时候头痛愈厉害，热度降低头痛也随之而减,,Doctrine,1,-0.07501,-0.00509,659,一般急性热病都是热度愈高的时候头痛愈厉害，热度降低头痛也随之而减,,,,,,,症状与症状之间的关系,,,,,,,
Doctrine_f1d995c0e9,各种症状都有它一定的规律，各种症状之间又是互相联系的，因此我们在问诊时就应注意到这些细节，否则就会造成诊断上的错误,,Doctrine,1,-1.15917,0.60107,0,各种症状都有它一定的规律，各种症状之间又是互相联系的，因此我们在问诊时就应注意到这些细节，否则就会造成诊断上的错误,,,,,,,问诊,徐荣斋,,,,,,
Doctrine_46b9d81eb1,汗法是使病毒从汗腺排泄以出,,Doctrine,1,-1.21278,0.60553,0,汗法是使病毒从汗腺排泄以出,,,,,,,汗法,徐荣斋,,,,,,
Doctrine_e9a4e78ba3,下法是使病毒从大便排泄以出,,Doctrine,1,-1.15302,0.57366,0,下法是使病毒从大便排泄以出,,,,,,,下法,徐荣斋,,,,,,
Doctrine_591c56dc4c,温法为维持机体细胞之消沉,,Doctrine,1,-1.15974,0.58588,0,温法为维持机体细胞之消沉,,,,,,,温法,徐荣斋,,,,,,
Doctrine_deb2d087a4,清法为遏止体温之亢进,,Doctrine,1,-1.2232,0.60429,0,清法为遏止体温之亢进,,,,,,,清法,徐荣斋,,,,,,
Doctrine_75b7ef2260,和法是使机体内部得到协调,,Doctrine,1,-1.12517,0.60386,0,和法是使机体内部得到协调,,,,,,,和法,徐荣斋,,,,,,
Doctrine_fbd69ba0ae,补法可分两种：一为滋阴，一为回阳,,Doctrine,1,-1.11208,0.56585,0,补法可分两种：一为滋阴，一为回阳,,,,,,,补法,徐荣斋,,,,,,
Doctrine_cd86b25570,大实之证体内各组织各官能必异常兴奋，消耗物质势必增多，终至陷于疲劳及衰弱,,Doctrine,1,-1.17503,0.62337,0,大实之证体内各组织各官能必异常兴奋，消耗物质势必增多，终至陷于疲劳及衰弱,,,,,,,大实有羸状,徐荣斋,,,,,,
Doctrine_8f6f88c9a0,脉的搏动源于心脏的舒缩，而血行的快慢关系着脉搏的迟数，心脏的张弛影响着脉搏的软硬，心脏瓣膜的启闭关联着脉搏的顿挫,,Doctrine,1,-1.14905,0.60467,0,脉的搏动源于心脏的舒缩，而血行的快慢关系着脉搏的迟数，心脏的张弛影响着脉搏的软硬，心脏瓣膜的启闭关联着脉搏的顿挫,,,,,,,伤寒脉舌,徐荣斋,,,,,,
Doctrine_3ea44d6460,外湿乃汗液阻于蒸发而生的疾患；内湿是炎性渗出物所生的疾患,,Doctrine,1,-1.16289,0.67294,0,外湿乃汗液阻于蒸发而生的疾患；内湿是炎性渗出物所生的疾患,,,,,,,伤寒兼湿,陆渊雷,,,,,,
Doctrine_31d3b1b673,阳明发狂是因胃热壅盛进而迷走神经受炙，影响了大脑皮层，出现了谵语、发狂等症状,,Doctrine,1,-1.13552,0.60581,0,阳明发狂是因胃热壅盛进而迷走神经受炙，影响了大脑皮层，出现了谵语、发狂等症状,,,,,,,发狂伤寒,徐荣斋,,,,,,
Doctrine_58f707426a,医生用方全在加减上见功夫,,Doctrine,1,-1.16326,0.57599,0,医生用方全在加减上见功夫,,,,,,,制方加减,徐荣斋,,,,,,
Doctrine_b3e2554e5d,古方中惯于写“人参”的，今则按照病人体质虚弱程度，改用党参或红参,,Doctrine,1,-1.12095,0.59357,0,古方中惯于写“人参”的，今则按照病人体质虚弱程度，改用党参或红参,,,,,,,药物代换,徐荣斋,,,,,,
Doctrine_2a95757065,有惯用“犀角”的（如犀角地黄汤），则按照临床经验，代以紫草加大青叶,,Doctrine,1,-1.20764,0.57502,0,有惯用“犀角”的（如犀角地黄汤），则按照临床经验，代以紫草加大青叶,,,,,,,药物代换,徐荣斋,,,,,,
Doctrine_22c0a13dae,四物汤中的地黄，凡是肝肾不足之证用熟地，见虚热证候用生地,,Doctrine,1,-1.13752,0.61612,0,四物汤中的地黄，凡是肝肾不足之证用熟地，见虚热证候用生地,,,,,,,药物加减辨证,徐荣斋,,,,,,
Doctrine_f6176a9f69,药味用量因药而异，有的剂量不宜过大，有的必须用较大剂量,,Doctrine,1,-1.11083,0.59074,0,药味用量因药而异，有的剂量不宜过大，有的必须用较大剂量,,,,,,,药物剂量运用,徐荣斋,,,,,,
Doctrine_8265017f47,川芎辛香走窜，善于升散，用量宜3-6克（芎归佛手散适应证除外）,,Doctrine,1,-1.23461,0.58659,0,川芎辛香走窜，善于升散，用量宜3-6克（芎归佛手散适应证除外）,,,,,,,川芎用量,徐荣斋,,,,,,
Doctrine_ce54afd7a5,鸭跖草性味甘淡，必须用至30克左右，连服两三剂才有效,,Doctrine,1,-1.19491,0.60266,0,鸭跖草性味甘淡，必须用至30克左右，连服两三剂才有效,,,,,,,鸭跖草用量,徐荣斋,,,,,,
Doctrine_26e009cae7,制大黄用于活血祛瘀药中，9克可连服三至五剂，无通便作用,,Doctrine,1,-1.15776,0.61147,0,制大黄用于活血祛瘀药中，9克可连服三至五剂，无通便作用,,,,,,,制大黄用量与功效,徐荣斋,,,,,,
Doctrine_99fe96be80,生大黄用9克，一剂即能通大便，个别病人还会出现腹痛，脾阳不足的患者更会引起腹泻,,Doctrine,1,-1.1313,0.59533,0,生大黄用9克，一剂即能通大便，个别病人还会出现腹痛，脾阳不足的患者更会引起腹泻,,,,,,,生大黄用量与功效,徐荣斋,,,,,,
Doctrine_16db0f7bac,大黄本为通大便药，但与甘草同用或制用，则能利小便,,Doctrine,1,-1.14799,0.61534,0,大黄本为通大便药，但与甘草同用或制用，则能利小便,,,,,,,药物配伍增效,徐荣斋,,,,,,
Doctrine_182fb5cc4f,用少量麻黄伍多量熟地，则但开腠理而麻黄不汗、熟地不滞,,Doctrine,1,-1.17656,0.6128,0,用少量麻黄伍多量熟地，则但开腠理而麻黄不汗、熟地不滞,,,,,,,药物配伍增效,徐荣斋,,,,,,
Doctrine_67bb0ac365,茯苓得白术则补脾，得车前子则利水，得泽泻则渗湿,,Doctrine,1,-1.18505,0.62023,0,茯苓得白术则补脾，得车前子则利水，得泽泻则渗湿,,,,,,,药物配伍增效,徐荣斋,,,,,,
Doctrine_3623f6536f,青皮得白芥子，治右胁痛,,Doctrine,1,-1.16807,0.60663,0,青皮得白芥子，治右胁痛,,,,,,,药物配伍增效,徐荣斋,,,,,,
Doctrine_bd69b7c808,附子不配干姜，虽通经络而不热,,Doctrine,1,-1.20926,0.61778,0,附子不配干姜，虽通经络而不热,,,,,,,药物配伍增效,徐荣斋,,,,,,
Doctrine_56a4442997,附子一钱与磁石八钱同用，能温养下元并使附子热性不致上扰,,Doctrine,1,-1.10855,0.57831,0,附子一钱与磁石八钱同用，能温养下元并使附子热性不致上扰,,,,,,,药物配伍增效,徐荣斋,,,,,,
Doctrine_18b57178a8,木鳖子制尽油，能化骨节间风痰而无毒,,Doctrine,1,-1.18614,0.60845,0,木鳖子制尽油，能化骨节间风痰而无毒,,,,,,,药物炮制,徐荣斋,,,,,,
Doctrine_1e21488bdf,甘遂制去黑水，能化痰核及积饮水,,Doctrine,1,-1.18896,0.5752,0,甘遂制去黑水，能化痰核及积饮水,,,,,,,药物炮制,徐荣斋,,,,,,
Doctrine_20b4ef0d30,六味地黄丸中的熟地能湿脾土，以茯苓、白术制之,,Doctrine,1,-1.21646,0.59502,0,六味地黄丸中的熟地能湿脾土，以茯苓、白术制之,,,,,,,制方配伍相制,徐荣斋,,,,,,
Doctrine_c7633b276a,左金丸中的吴茱萸性燥，以黄连制之,,Doctrine,1,-1.20471,0.58834,0,左金丸中的吴茱萸性燥，以黄连制之,,,,,,,制方配伍相制,徐荣斋,,,,,,
Doctrine_1b40929dd5,四君子汤一般用作健脾补气方，如气虚应重用参，脾虚应重用术，水湿内滞应重用苓,,Doctrine,1,-1.1849,0.58489,0,四君子汤一般用作健脾补气方，如气虚应重用参，脾虚应重用术，水湿内滞应重用苓,,,,,,,方剂化裁,徐荣斋,,,,,,
Doctrine_ba83f0007f,四物汤一般认为是血分方，在使用时，归多则重点在温血，芍多则重点在平肝，地多则重点在凉血，芎多则重点在升散,,Doctrine,1,-1.10074,0.58785,0,四物汤一般认为是血分方，在使用时，归多则重点在温血，芍多则重点在平肝，地多则重点在凉血，芎多则重点在升散,,,,,,,方剂化裁,徐荣斋,,,,,,
Doctrine_feb46c3139,牛膝能引热下行，亦能引其它药性下行，但如果脾经有湿，则反引湿下行而发生腿肿；若肝经有热，也能引热下行而发生遗精,,Doctrine,1,-1.20469,0.59884,0,牛膝能引热下行，亦能引其它药性下行，但如果脾经有湿，则反引湿下行而发生腿肿；若肝经有热，也能引热下行而发生遗精,,,,,,,药性引导作用,徐荣斋,,,,,,
Doctrine_4f6cfa9951,正疟可用，暑湿疟不可用,,Doctrine,1,-1.10481,0.59935,0,正疟可用，暑湿疟不可用,,,,,,,疟疾用柴胡,徐荣斋,,,,,,
Doctrine_4371cf4d0c,柴胡能之能治疟疾，在胸胁苦满而不在寒热，无胸胁苦满症者，用之无效,,Doctrine,1,-1.11794,0.58301,0,柴胡能之能治疟疾，在胸胁苦满而不在寒热，无胸胁苦满症者，用之无效,,,,,,,疟疾用柴胡,徐荣斋,,,,,,
Doctrine_13f9121718,胸胁苦满之闷，重心在两旁肋骨之内，似胀似痛，又似窒塞，甚者以指头沿肋骨圈下向上挖按，则坚硬而痛,,Doctrine,1,-1.14951,0.58355,0,胸胁苦满之闷，重心在两旁肋骨之内，似胀似痛，又似窒塞，甚者以指头沿肋骨圈下向上挖按，则坚硬而痛,,,,,,,胸胁苦满,徐荣斋,,,,,,
Doctrine_c8fc75ace4,六经是病理上的一个分野，它的里面包括若干病证。如太阳病则包括经证、太阳腑证、太阳变证；阳明病则包括阳明经证、阳明腑证；少,,Doctrine,1,-1.04339,0.48268,0,六经是病理上的一个分野，它的里面包括若干病证。如太阳病则包括经证、太阳腑证、太阳变证；阳明病则包括阳明经证、阳明腑证；少阳病则包括少阳经证、少阳腑证；太阴病则包括太阴纯阴证、太阴纯阳证；少阴病则包括少阴协火证、少阴协水证；厥阴病则包括厥多热少证、厥少热多证。每证又分为若干细目。,,,,,,,六经总诀,,,,,,,
Doctrine_6ba9ff98b5,这都是体内的物质和势力消耗太多，又没有别的给它补充，势必至于反热为虚、反热为寒的阶段，而呈现出“大实有羸状”。,,Doctrine,1,-1.03421,0.47758,0,这都是体内的物质和势力消耗太多，又没有别的给它补充，势必至于反热为虚、反热为寒的阶段，而呈现出“大实有羸状”。,,,,,,,血真实而气假虚证,,,,,,,
Doctrine_8bbb8bf1d5,“查旧方”的作用，尚具有其他重要意义。由于过去的治疗，能影响现在的病状和征候。,,Doctrine,1,-2.04641,0.80108,660,“查旧方”的作用，尚具有其他重要意义。由于过去的治疗，能影响现在的病状和征候。,,,,,,,查旧方,,,,,,,
Doctrine_b2c2d8a6d4,伤寒病人如果吃过退热药，它的正常热型（稽留热）就要改变；有痛感的病人如果吃过止痛药，他的痛感会临时减轻。,,Doctrine,1,-1.09468,-1.02646,661,伤寒病人如果吃过退热药，它的正常热型（稽留热）就要改变；有痛感的病人如果吃过止痛药，他的痛感会临时减轻。,,,,,,,查旧方,,,,,,,
Doctrine_893355739e,我们要知道那些症状是因为治疗或药物的关系而加重或减轻的，所以症状与过去接受的治疗的关系，我们须彻底了解。,,Doctrine,1,-0.50364,0.87382,662,我们要知道那些症状是因为治疗或药物的关系而加重或减轻的，所以症状与过去接受的治疗的关系，我们须彻底了解。,,,,,,,查旧方,,,,,,,
Doctrine_d601c7bbc1,至于询问“过去病史”，应根据现下病史的情形而变化。现下病史中那一个系统是最主要的症状，过去病史也应详细询问那个系统。,,Doctrine,1,-2.3429,-0.20018,663,至于询问“过去病史”，应根据现下病史的情形而变化。现下病史中那一个系统是最主要的症状，过去病史也应详细询问那个系统。,,,,,,,查新旧（现病史与既往病史之询问,,,,,,,
Doctrine_1e8715fabb,妊娠咳嗽，日久不愈，有两种顾虑：久咳伤肺成痨、震动胎气引起流产,,Doctrine,1,-1.72869,-1.04467,666,妊娠咳嗽，日久不愈，有两种顾虑：久咳伤肺成痨、震动胎气引起流产,,,,,,,妊娠咳嗽,,,,,,,
Doctrine_b367f3c47a,喻氏清燥救肺方配伍精当，可用于肺热咳嗽,,Doctrine,1,-1.50199,0.33562,0,喻氏清燥救肺方配伍精当，可用于肺热咳嗽,,,,,,,清燥救肺,,,,,,,
Doctrine_04d0fc9834,清燥救肺方移治肺热咳嗽也获速愈，的是良方,,Doctrine,1,-0.21088,0.34887,667,清燥救肺方移治肺热咳嗽也获速愈，的是良方,,,,,,,清燥救肺,,,,,,,
Doctrine_cac0f00256,绍派伤寒结合浙江绍兴地区地理、气候和人等条件，探究广义伤寒的诊断、治疗和调养，是具有鲜明地方特色的医学流派,,Doctrine,1,-0.86721,0.98136,670,绍派伤寒结合浙江绍兴地区地理、气候和人等条件，探究广义伤寒的诊断、治疗和调养，是具有鲜明地方特色的医学流派,,,,,,,绍派伤寒学术特色,,,,,,,
Doctrine_362cae8226,绍派伤寒发端于明代张景岳《景岳全书·伤寒典》，形成于清代俞根初《通俗伤寒论》,,Doctrine,1,-1.71496,0.09329,0,绍派伤寒发端于明代张景岳《景岳全书·伤寒典》，形成于清代俞根初《通俗伤寒论》,,,,,,,绍派伤寒源流,,,,,,,
Doctrine_a0458e6ae2,该书为其临床多年“熟验而得”之作，被誉为“四时感证之诊疗全书”,,Doctrine,1,-2.1386,-0.54965,671,该书为其临床多年“熟验而得”之作，被誉为“四时感证之诊疗全书”,,,,,,,伤寒,,,,,,,
Doctrine_13e1b40368,奠定了绍派伤寒的学术理论体系,,Doctrine,1,-0.0287,-0.25868,672,奠定了绍派伤寒的学术理论体系,,,,,,,绍派伤寒,,,,,,,
Doctrine_1fc01ee2e9,书中格局不变，轮廓更加清晰；概念不变，见解越发深刻；病证不变，内容明显扩展；治法不变，方药推陈出新,,Doctrine,1,-1.7685,0.84532,673,书中格局不变，轮廓更加清晰；概念不变，见解越发深刻；病证不变，内容明显扩展；治法不变，方药推陈出新,,,,,,,,,,,,,,
Doctrine_b4262be6b6,治外感辨六经，发汗、和解、攻下、温热、清凉、滋补立法各异,,Doctrine,1,-0.7761,0.17801,0,治外感辨六经，发汗、和解、攻下、温热、清凉、滋补立法各异,,,,,,,治法,俞根初,,,,,,
Doctrine_76fcb1930f,诸方师古不泥，不落窠臼，自出新意，颇切临床实际,,Doctrine,1,-0.72231,0.30369,0,诸方师古不泥，不落窠臼，自出新意，颇切临床实际,,,,,,,攻下法,俞根初,,,,,,
Doctrine_81eedb7675,仲景六经为百病立法，不专为伤寒一科,,Doctrine,1,-1.32705,-1.09517,674,仲景六经为百病立法，不专为伤寒一科,,,,,,,六经与百病,柯琴、何秀山,,,,,,
Doctrine_3bfeb22c35,病变无常，不出六经之外，《伤寒论》之六经，乃百病之六经，非伤寒所独也,,Doctrine,1,-0.27422,0.75628,675,病变无常，不出六经之外，《伤寒论》之六经，乃百病之六经，非伤寒所独也,,,,,,,六经与百病,柯琴、何秀山,,,,,,
Doctrine_a4041ab63e,俞根初伤寒温病兼收并蓄，是“寒温统一论”的先行者,,Doctrine,1,-0.79215,0.04109,0,俞根初伤寒温病兼收并蓄，是“寒温统一论”的先行者,,,,,,,寒温统一论,俞根初,,,,,,
Doctrine_a8aa1f131d,以六经气化理论为辨证纲领，以汗、和、下、温、清、补六法为主要治则,,Doctrine,1,-0.78893,0.34989,0,以六经气化理论为辨证纲领，以汗、和、下、温、清、补六法为主要治则,,,,,,,六经气化辨证纲领与六法治则,俞根初,,,,,,
Doctrine_8d1dd49769,熔铸寒温于一炉，初步建立了一套能较全面的辨治各种外感病的体系，从理论到实践统一了伤寒温病两种学说,,Doctrine,1,-0.69751,0.25271,0,熔铸寒温于一炉，初步建立了一套能较全面的辨治各种外感病的体系，从理论到实践统一了伤寒温病两种学说,,,,,,,伤寒温病统一体系,俞根初,,,,,,
Doctrine_b0f00a6ad4,俞氏以六经统摄三焦、气血辨证，从表里寒热论治外感病，既不同于伤寒学派，又异于温病学派，具有独创性，是绍派伤寒理论的精髓,,Doctrine,1,-0.72282,0.20273,0,俞氏以六经统摄三焦、气血辨证，从表里寒热论治外感病，既不同于伤寒学派，又异于温病学派，具有独创性，是绍派伤寒理论的精髓,,,,,,,绍派伤寒理论精髓,俞根初,,,,,,
